time_unit,real_y,synth_y,unit_name,difference,control,pre_mspe,post_mspe,mspe_ratio,pre_rmspe,post_rmspe,rmspe_ratio
2022-04-01,2.5,2.4309567941356858,Clay,0.06904320586431423,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-05-01,2.6,2.519912378537483,Clay,0.08008762146251724,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-06-01,3,2.93317376633744,Clay,0.0668262336625598,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-07-01,2.9,2.7535396529358116,Clay,0.1464603470641883,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-08-01,2.9,2.749228755021435,Clay,0.15077124497856476,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-09-01,2.6,2.620289364928879,Clay,-0.020289364928879117,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-10-01,2.7,2.6211886766415677,Clay,0.07881132335843244,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-11-01,2.7,2.6596749245596847,Clay,0.040325075440315494,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2022-12-01,2.3,2.2837444963960514,Clay,0.01625550360394845,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-01-01,2.8,2.760385737068111,Clay,0.039614262931888966,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-02-01,2.7,2.671649191492459,Clay,0.028350808507541014,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-03-01,2.6,2.5229778780611607,Clay,0.0770221219388394,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-04-01,2.4,2.2389920125486538,Clay,0.16100798745134615,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
